request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
892,PUT,longline.txt,160008,40,0,1862333755207000,1862333759933000,1862333913000000
893,PUT,small.txt,1024,1,0,1862333805325000,1862333810451000,1862333810678000
894,PUT,large.txt,153600,38,0,1862333806219000,1862333810789000,1862333923954000
895,GET,longline.txt,160008,8,0,1862333810892000,1862333813199000,1862333850478000
896,GET,medium.txt,30720,8,243,1862333816062000,1862333818495000,1862333855379000
897,GET,longline.txt,160008,8,0,1862333850784000,1862333852999000,1862333869482000
898,GET,large.txt,153600,38,1280,1862333851339000,1862333853277000,1862333943114000
899,PUT,longline.txt,160008,40,0,1862333855665000,1862333857762000,1862333944759000
900,PUT,small.txt,1024,1,0,1862333860207000,1862333862513000,1862333862715000
901,GET,small.txt,1024,1,0,1862333862770000,1862333864765000,1862333865014000
902,PUT,longline.txt,160008,40,0,1862333862914000,1862333865064000,1862333949135000
903,PUT,large.txt,153600,38,0,1862333864741000,1862333866876000,1862333946083000
904,GET,longline.txt,160008,8,0,1862333865223000,1862333867253000,1862333888940000
905,GET,small.txt,1024,1,0,1862333869715000,1862333871391000,1862333871787000
906,GET,medium.txt,30720,8,243,1862333871956000,1862333874070000,1862333898693000
907,PUT,small.txt,1024,1,0,1862333889145000,1862333892265000,1862333892482000
908,GET,small.txt,1024,1,0,1862333892672000,1862333896196000,1862333896492000
909,PUT,longline.txt,160008,40,0,1862333896717000,1862333898696000,1862333970449000
910,PUT,small.txt,1024,1,0,1862333898991000,1862333900569000,1862333900754000
911,GET,longline.txt,160008,8,0,1862333900924000,1862333902556000,1862333917613000
912,PUT,longline.txt,160008,40,0,1862333913296000,1862333915243000,1862333988290000
913,GET,small.txt,1024,1,0,1862333917827000,1862333919397000,1862333919633000
914,PUT,medium.txt,30720,8,0,1862333919815000,1862333921668000,1862333935618000
915,PUT,large.txt,153600,38,0,1862333924144000,1862333926057000,1862333993915000
916,PUT,small.txt,1024,1,0,1862333935858000,1862333937575000,1862333937736000
917,PUT,longline.txt,160008,40,0,1862333937983000,1862333939873000,1862334029533000
918,GET,longline.txt,160008,8,0,1862333943330000,1862333943632000,1862333953263000
919,PUT,longline.txt,160008,40,0,1862333944987000,1862333945294000,1862334048092000
920,GET,medium.txt,30720,8,243,1862333946269000,1862333946771000,1862333962949000
921,PUT,medium.txt,30720,8,0,1862333949344000,1862333951099000,1862333963742000
922,GET,small.txt,1024,1,0,1862333953467000,1862333955582000,1862333955822000
923,PUT,small.txt,1024,1,0,1862333955999000,1862333957899000,1862333958102000
924,GET,small.txt,1024,1,0,1862333958289000,1862333959924000,1862333960231000
925,GET,small.txt,1024,1,0,1862333960380000,1862333962203000,1862333962443000
926,GET,small.txt,1024,1,0,1862333962640000,1862333963233000,1862333963472000
927,GET,large.txt,153600,38,1280,1862333963158000,1862333963783000,1862334090970000
928,PUT,longline.txt,160008,40,0,1862333963704000,1862333965792000,1862334098006000
929,GET,small.txt,1024,1,0,1862333963938000,1862333965969000,1862333966262000
930,PUT,longline.txt,160008,40,0,1862333966476000,1862333968095000,1862334105177000
931,PUT,longline.txt,160008,40,0,1862333970702000,1862333972606000,1862334115679000
932,GET,large.txt,153600,38,1280,1862333988571000,1862333990572000,1862334162996000
933,PUT,longline.txt,160008,40,0,1862333994179000,1862333997665000,1862334188989000
934,GET,small.txt,1024,1,0,1862334029736000,1862334033491000,1862334033760000
935,PUT,large.txt,153600,38,0,1862334034016000,1862334037022000,1862334251951000
936,GET,large.txt,153600,38,1280,1862334048320000,1862334051854000,1862334292548000
937,GET,longline.txt,160008,8,0,1862334091161000,1862334094517000,1862334128951000
938,PUT,small.txt,1024,1,0,1862334098222000,1862334101327000,1862334101506000
939,GET,large.txt,153600,38,1280,1862334101725000,1862334105488000,1862334392000000
940,PUT,medium.txt,30720,8,0,1862334105398000,1862334110625000,1862334156289000
941,GET,large.txt,153600,38,1280,1862334115918000,1862334120803000,1862334405420000
942,GET,medium.txt,30720,8,243,1862334129163000,1862334134830000,1862334194008000
943,GET,medium.txt,30720,8,243,1862334156498000,1862334163103000,1862334221859000
944,GET,large.txt,153600,38,1280,1862334163226000,1862334170777000,1862334428633000
945,GET,small.txt,1024,1,0,1862334189236000,1862334196962000,1862334197201000
946,PUT,large.txt,153600,38,0,1862334194230000,1862334201681000,1862334436825000
947,PUT,medium.txt,30720,8,0,1862334197365000,1862334204783000,1862334252121000
948,GET,longline.txt,160008,8,0,1862334222057000,1862334228272000,1862334277755000
949,PUT,small.txt,1024,1,0,1862334252246000,1862334258197000,1862334258399000
950,PUT,small.txt,1024,1,0,1862334252344000,1862334258401000,1862334258603000
951,GET,small.txt,1024,1,0,1862334258616000,1862334266472000,1862334266775000
952,PUT,large.txt,153600,38,0,1862334258825000,1862334266779000,1862334467101000
953,PUT,medium.txt,30720,8,0,1862334267100000,1862334275693000,1862334344153000
954,GET,large.txt,153600,38,1280,1862334277951000,1862334285082000,1862334477053000
955,GET,medium.txt,30720,8,243,1862334292758000,1862334301449000,1862334367529000
956,PUT,medium.txt,30720,8,0,1862334344405000,1862334351510000,1862334396705000
957,PUT,small.txt,1024,1,0,1862334367760000,1862334373866000,1862334374100000
958,PUT,medium.txt,30720,8,0,1862334374249000,1862334380150000,1862334412969000
959,PUT,medium.txt,30720,8,0,1862334392232000,1862334396748000,1862334423928000
960,GET,longline.txt,160008,8,0,1862334396970000,1862334401678000,1862334427832000
961,GET,small.txt,1024,1,0,1862334405649000,1862334408997000,1862334409367000
962,PUT,small.txt,1024,1,0,1862334409604000,1862334413172000,1862334413378000
963,PUT,large.txt,153600,38,0,1862334413225000,1862334416541000,1862334544260000
964,PUT,longline.txt,160008,40,0,1862334413596000,1862334416656000,1862334551524000
965,GET,longline.txt,160008,8,0,1862334424060000,1862334427515000,1862334446268000
966,GET,longline.txt,160008,8,0,1862334428081000,1862334430408000,1862334451533000
967,PUT,longline.txt,160008,40,0,1862334428846000,1862334430555000,1862334560497000
968,GET,large.txt,153600,38,1280,1862334437052000,1862334438975000,1862334565152000
969,GET,small.txt,1024,1,0,1862334446473000,1862334449481000,1862334449717000
970,PUT,longline.txt,160008,40,0,1862334449935000,1862334453070000,1862334575999000
971,GET,small.txt,1024,1,0,1862334451768000,1862334454695000,1862334454930000
972,PUT,small.txt,1024,1,0,1862334455088000,1862334458390000,1862334458583000
973,GET,longline.txt,160008,8,0,1862334458759000,1862334461784000,1862334485980000
974,GET,longline.txt,160008,8,0,1862334467326000,1862334470828000,1862334495050000
975,GET,medium.txt,30720,8,243,1862334477216000,1862334479101000,1862334503951000
976,GET,small.txt,1024,1,0,1862334486209000,1862334489523000,1862334489795000
977,PUT,medium.txt,30720,8,0,1862334489921000,1862334493360000,1862334516455000
978,PUT,medium.txt,30720,8,0,1862334495260000,1862334498378000,1862334519959000
979,GET,medium.txt,30720,8,243,1862334504159000,1862334506174000,1862334535404000
980,PUT,large.txt,153600,38,0,1862334518935000,1862334521437000,1862334622835000
981,GET,medium.txt,30720,8,243,1862334520136000,1862334523151000,1862334552294000
982,PUT,longline.txt,160008,40,0,1862334535657000,1862334538603000,1862334648088000
983,PUT,small.txt,1024,1,0,1862334544470000,1862334547502000,1862334547691000
984,PUT,longline.txt,160008,40,0,1862334547920000,1862334551631000,1862334658202000
985,PUT,small.txt,1024,1,0,1862334551753000,1862334553912000,1862334554085000
986,PUT,medium.txt,30720,8,0,1862334552430000,1862334554236000,1862334571070000
987,PUT,small.txt,1024,1,0,1862334554219000,1862334556066000,1862334556247000
988,GET,small.txt,1024,1,0,1862334556463000,1862334558383000,1862334558623000
989,PUT,small.txt,1024,1,0,1862334558810000,1862334560751000,1862334560938000
990,GET,large.txt,153600,38,1280,1862334560667000,1862334562759000,1862334671053000
991,PUT,medium.txt,30720,8,0,1862334561127000,1862334564332000,1862334581641000
992,PUT,longline.txt,160008,40,0,1862334565400000,1862334567331000,1862334675094000
993,PUT,longline.txt,160008,40,0,1862334571344000,1862334574042000,1862334675795000
994,GET,medium.txt,30720,8,243,1862334576222000,1862334578224000,1862334602572000
995,PUT,large.txt,153600,38,0,1862334581883000,1862334585270000,1862334676255000
996,GET,small.txt,1024,1,0,1862334602770000,1862334604365000,1862334604602000
997,PUT,medium.txt,30720,8,0,1862334604792000,1862334606525000,1862334620459000
998,GET,medium.txt,30720,8,243,1862334620678000,1862334623011000,1862334648933000
999,GET,small.txt,1024,1,0,1862334623020000,1862334626372000,1862334626604000
1000,PUT,medium.txt,30720,8,0,1862334626809000,1862334630245000,1862334655805000
1001,GET,medium.txt,30720,8,243,1862334648314000,1862334650550000,1862334673821000
1002,GET,small.txt,1024,1,0,1862334649106000,1862334652273000,1862334652511000
1003,GET,longline.txt,160008,8,0,1862334652689000,1862334655807000,1862334674712000
1004,PUT,longline.txt,160008,40,0,1862334656066000,1862334659946000,1862334678156000
