request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
859,GET,large.txt,153600,38,0,1862317369072000,1862317371275000,1862317558314000
860,GET,large.txt,153600,38,0,1862317369579000,1862317371811000,1862317553970000
861,PUT,large.txt,153600,38,0,1862317377748000,1862317381115000,1862317436644000
862,GET,large.txt,153600,38,0,1862317391896000,1862317393054000,1862317574743000
863,PUT,small.txt,1024,1,0,1862317400545000,1862317402220000,1862317402604000
864,PUT,large.txt,153600,38,0,1862317402815000,1862317404493000,1862317461795000
865,PUT,longline.txt,160008,40,0,1862317410968000,1862317411873000,1862317483027000
866,GET,large.txt,153600,38,0,1862317428579000,1862317428846000,1862317612899000
867,GET,large.txt,153600,38,0,1862317436819000,1862317439245000,1862317622454000
868,GET,medium.txt,30720,8,0,1862317462008000,1862317464789000,1862317501190000
869,GET,large.txt,153600,38,0,1862317483151000,1862317485966000,1862317657622000
870,PUT,longline.txt,160008,40,0,1862317501474000,1862317504197000,1862317608577000
871,GET,large.txt,153600,38,0,1862317521479000,1862317522959000,1862317687951000
872,PUT,longline.txt,160008,40,0,1862317554151000,1862317557341000,1862317631198000
873,GET,small.txt,1024,1,0,1862317558534000,1862317559353000,1862317559734000
874,GET,large.txt,153600,38,0,1862317559841000,1862317561571000,1862317728979000
875,PUT,small.txt,1024,1,0,1862317574966000,1862317577619000,1862317577863000
876,GET,large.txt,153600,38,0,1862317578002000,1862317580583000,1862317751062000
877,PUT,large.txt,153600,38,0,1862317608867000,1862317610063000,1862317664476000
878,PUT,small.txt,1024,1,0,1862317613056000,1862317615131000,1862317615325000
879,GET,longline.txt,160008,40,0,1862317615420000,1862317616420000,1862317679154000
880,PUT,large.txt,153600,38,0,1862317622748000,1862317623151000,1862317685022000
881,GET,large.txt,153600,38,0,1862317631287000,1862317632990000,1862317807903000
882,GET,medium.txt,30720,8,0,1862317657804000,1862317658597000,1862317692769000
883,GET,medium.txt,30720,8,0,1862317664660000,1862317667110000,1862317702389000
884,PUT,longline.txt,160008,40,0,1862317679448000,1862317681459000,1862317732075000
885,GET,small.txt,1024,1,0,1862317685153000,1862317687812000,1862317688376000
886,GET,medium.txt,30720,8,0,1862317688054000,1862317689455000,1862317725928000
887,GET,small.txt,1024,1,0,1862317688527000,1862317692246000,1862317693093000
888,GET,longline.txt,160008,40,0,1862317692892000,1862317696336000,1862317735110000
889,PUT,large.txt,153600,38,0,1862317693367000,1862317696536000,1862317733142000
890,GET,small.txt,1024,1,0,1862317702587000,1862317705080000,1862317705744000
891,PUT,small.txt,1024,1,0,1862317705895000,1862317706097000,1862317706380000
892,PUT,large.txt,153600,38,0,1862317706547000,1862317707967000,1862317736410000
893,PUT,large.txt,153600,38,0,1862317726559000,1862317726881000,1862317743309000
894,PUT,longline.txt,160008,40,0,1862317729118000,1862317729315000,1862317747108000
895,GET,medium.txt,30720,8,0,1862317732638000,1862317732838000,1862317768719000
896,PUT,small.txt,1024,1,0,1862317733810000,1862317734051000,1862317734309000
897,PUT,large.txt,153600,38,0,1862317734456000,1862317734720000,1862317752613000
898,PUT,large.txt,153600,38,0,1862317735262000,1862317735583000,1862317754378000
899,PUT,small.txt,1024,1,0,1862317736832000,1862317737417000,1862317737944000
900,GET,small.txt,1024,1,0,1862317738071000,1862317738315000,1862317738943000
901,PUT,longline.txt,160008,40,0,1862317739199000,1862317739486000,1862317759079000
902,PUT,longline.txt,160008,40,0,1862317743514000,1862317743742000,1862317771584000
903,GET,small.txt,1024,1,0,1862317748322000,1862317748536000,1862317749007000
904,GET,large.txt,153600,38,0,1862317750066000,1862317750370000,1862317921238000
905,GET,small.txt,1024,1,0,1862317751178000,1862317751514000,1862317752041000
906,PUT,large.txt,153600,38,0,1862317752274000,1862317752946000,1862317796618000
907,PUT,medium.txt,30720,8,0,1862317752733000,1862317753442000,1862317757467000
908,PUT,small.txt,1024,1,0,1862317754872000,1862317755150000,1862317755602000
909,PUT,medium.txt,30720,8,0,1862317755746000,1862317755918000,1862317760491000
910,PUT,medium.txt,30720,8,0,1862317758062000,1862317758863000,1862317767236000
911,GET,large.txt,153600,38,0,1862317759279000,1862317759654000,1862317926193000
912,PUT,large.txt,153600,38,0,1862317760836000,1862317761628000,1862317812221000
913,GET,medium.txt,30720,8,0,1862317767368000,1862317768693000,1862317802074000
914,GET,longline.txt,160008,40,0,1862317768807000,1862317770884000,1862317820657000
915,PUT,small.txt,1024,1,0,1862317771818000,1862317772210000,1862317772447000
916,GET,small.txt,1024,1,0,1862317772572000,1862317773088000,1862317773752000
917,PUT,longline.txt,160008,40,0,1862317774136000,1862317776937000,1862317826490000
918,GET,medium.txt,30720,8,0,1862317796823000,1862317800208000,1862317835205000
919,PUT,medium.txt,30720,8,0,1862317802237000,1862317803921000,1862317810238000
920,GET,longline.txt,160008,40,0,1862317808032000,1862317808412000,1862317845009000
921,GET,longline.txt,160008,40,0,1862317810402000,1862317810877000,1862317847215000
922,GET,medium.txt,30720,8,0,1862317812329000,1862317812610000,1862317845559000
923,PUT,medium.txt,30720,8,0,1862317820819000,1862317821917000,1862317830836000
924,PUT,large.txt,153600,38,0,1862317826738000,1862317827825000,1862317860313000
925,GET,small.txt,1024,1,0,1862317830922000,1862317832501000,1862317833242000
926,GET,longline.txt,160008,40,0,1862317833392000,1862317835207000,1862317878728000
927,PUT,longline.txt,160008,40,0,1862317835404000,1862317835876000,1862317878740000
928,PUT,medium.txt,30720,8,0,1862317845185000,1862317845450000,1862317851647000
929,GET,large.txt,153600,38,0,1862317845709000,1862317846042000,1862317997801000
930,GET,medium.txt,30720,8,0,1862317847325000,1862317847513000,1862317882213000
931,PUT,small.txt,1024,1,0,1862317851869000,1862317852781000,1862317853023000
932,PUT,longline.txt,160008,40,0,1862317853335000,1862317854630000,1862317919411000
933,GET,large.txt,153600,38,0,1862317860446000,1862317862380000,1862318014598000
934,GET,longline.txt,160008,40,0,1862317878919000,1862317881277000,1862317949304000
935,PUT,large.txt,153600,38,0,1862317879028000,1862317881415000,1862317939229000
936,PUT,small.txt,1024,1,0,1862317882321000,1862317883083000,1862317883322000
937,GET,small.txt,1024,1,0,1862317883412000,1862317884800000,1862317885507000
938,GET,small.txt,1024,1,0,1862317885596000,1862317886384000,1862317886703000
939,GET,large.txt,153600,38,0,1862317886869000,1862317888282000,1862318030035000
940,PUT,medium.txt,30720,8,0,1862317919577000,1862317920312000,1862317930064000
941,PUT,small.txt,1024,1,0,1862317921342000,1862317923109000,1862317923487000
942,PUT,small.txt,1024,1,0,1862317923612000,1862317924829000,1862317925037000
943,GET,small.txt,1024,1,0,1862317925110000,1862317926351000,1862317927086000
944,GET,medium.txt,30720,8,0,1862317926459000,1862317926970000,1862317961039000
945,GET,medium.txt,30720,8,0,1862317927208000,1862317929951000,1862317958954000
946,GET,medium.txt,30720,8,0,1862317930134000,1862317932797000,1862317965194000
947,PUT,large.txt,153600,38,0,1862317939528000,1862317942929000,1862317993106000
948,GET,longline.txt,160008,40,0,1862317949491000,1862317951829000,1862318001382000
949,GET,large.txt,153600,38,0,1862317959168000,1862317961160000,1862318104939000
950,GET,small.txt,1024,1,0,1862317961192000,1862317962012000,1862317962355000
951,PUT,large.txt,153600,38,0,1862317962729000,1862317964473000,1862318010519000
952,PUT,longline.txt,160008,40,0,1862317965391000,1862317965992000,1862318014740000
953,GET,medium.txt,30720,8,0,1862317993281000,1862317993766000,1862318018461000
954,GET,medium.txt,30720,8,0,1862317997915000,1862317998290000,1862318024125000
955,GET,longline.txt,160008,40,0,1862318001537000,1862318002343000,1862318036353000
956,PUT,medium.txt,30720,8,0,1862318010662000,1862318012975000,1862318019853000
957,GET,large.txt,153600,38,0,1862318014851000,1862318016081000,1862318168366000
958,PUT,longline.txt,160008,40,0,1862318014996000,1862318016588000,1862318041710000
959,PUT,longline.txt,160008,40,0,1862318018638000,1862318018887000,1862318044119000
960,PUT,longline.txt,160008,40,0,1862318020169000,1862318022055000,1862318045449000
961,PUT,small.txt,1024,1,0,1862318024358000,1862318024776000,1862318025158000
962,GET,small.txt,1024,1,0,1862318025289000,1862318025591000,1862318026120000
963,GET,small.txt,1024,1,0,1862318026231000,1862318026507000,1862318026897000
964,GET,large.txt,153600,38,0,1862318027048000,1862318027237000,1862318188179000
965,PUT,small.txt,1024,1,0,1862318030140000,1862318030319000,1862318030518000
966,PUT,small.txt,1024,1,0,1862318030678000,1862318030870000,1862318031069000
967,PUT,small.txt,1024,1,0,1862318031146000,1862318031313000,1862318031491000
968,PUT,longline.txt,160008,40,0,1862318032116000,1862318032320000,1862318075677000
969,GET,large.txt,153600,38,0,1862318036399000,1862318036660000,1862318205753000
970,PUT,large.txt,153600,38,0,1862318041910000,1862318042614000,1862318112123000
971,PUT,large.txt,153600,38,0,1862318044311000,1862318045457000,1862318115707000
972,GET,large.txt,153600,38,0,1862318045526000,1862318045913000,1862318213093000
973,GET,medium.txt,30720,8,0,1862318075810000,1862318077980000,1862318109312000
974,GET,large.txt,153600,38,0,1862318105140000,1862318105778000,1862318298570000
975,GET,small.txt,1024,1,0,1862318109426000,1862318111610000,1862318111947000
976,GET,longline.txt,160008,40,0,1862318112049000,1862318114456000,1862318208600000
977,PUT,large.txt,153600,38,0,1862318112494000,1862318114601000,1862318201212000
978,GET,large.txt,153600,38,0,1862318115851000,1862318118451000,1862318318945000
979,GET,large.txt,153600,38,0,1862318168561000,1862318169109000,1862318364969000
980,GET,longline.txt,160008,40,0,1862318188276000,1862318190974000,1862318279413000
981,GET,longline.txt,160008,40,0,1862318201418000,1862318203784000,1862318294919000
982,GET,large.txt,153600,38,0,1862318205907000,1862318208739000,1862318387116000
983,PUT,medium.txt,30720,8,0,1862318208766000,1862318210535000,1862318222226000
984,PUT,longline.txt,160008,40,0,1862318213322000,1862318213787000,1862318305371000
985,GET,large.txt,153600,38,0,1862318222429000,1862318223867000,1862318392388000
986,GET,small.txt,1024,1,0,1862318279540000,1862318283673000,1862318284255000
987,PUT,longline.txt,160008,40,0,1862318284459000,1862318284732000,1862318329345000
988,GET,longline.txt,160008,40,0,1862318295096000,1862318296581000,1862318337971000
989,PUT,large.txt,153600,38,0,1862318298782000,1862318299054000,1862318334545000
990,PUT,longline.txt,160008,40,0,1862318305654000,1862318308392000,1862318350153000
991,PUT,medium.txt,30720,8,0,1862318319169000,1862318319733000,1862318323526000
992,PUT,small.txt,1024,1,0,1862318323650000,1862318324074000,1862318324351000
993,PUT,large.txt,153600,38,0,1862318324705000,1862318324934000,1862318369922000
994,GET,medium.txt,30720,8,0,1862318329468000,1862318329688000,1862318359912000
995,GET,medium.txt,30720,8,0,1862318334636000,1862318336377000,1862318367201000
996,GET,medium.txt,30720,8,0,1862318338082000,1862318339642000,1862318369079000
997,PUT,medium.txt,30720,8,0,1862318350367000,1862318352966000,1862318365176000
998,GET,longline.txt,160008,40,0,1862318360043000,1862318361236000,1862318380562000
999,PUT,medium.txt,30720,8,0,1862318365116000,1862318365771000,1862318369456000
1000,GET,longline.txt,160008,40,0,1862318365356000,1862318366277000,1862318381807000
1001,GET,longline.txt,160008,40,0,1862318367289000,1862318367527000,1862318381983000
1002,GET,large.txt,153600,38,0,1862318369209000,1862318369436000,1862318441129000
1003,PUT,medium.txt,30720,8,0,1862318369714000,1862318369948000,1862318373731000
1004,PUT,medium.txt,30720,8,0,1862318369978000,1862318370356000,1862318374154000
